key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,word,ground_truth,image,category,distance_x,distance_y,participant,session,date,expName,psychopyVersion,frameRate,fbclid
,,,,,,w,1.108,1,0,48,38,1,47,jeans,w,EmjAp22.png,med_med,0.2,0,,001,2019-05-29_13h53.50.473,word_arousal,3.1.2,60,IwAR318zc41WHR6yLux6mmGkoSaT9cJ_5Xb7Xr-QyewFnfomip1jwfs5qqRbk
,,,,,,n,1.294,1,0,48,39,1,47,mea,n,blank.png,nonse_none,0.22,0,,001,2019-05-29_13h53.50.473,word_arousal,3.1.2,60,IwAR318zc41WHR6yLux6mmGkoSaT9cJ_5Xb7Xr-QyewFnfomip1jwfs5qqRbk
,,,,,,n,1.577,1,0,48,40,1,47,flart,n,EmjAp34.png,nonse_low,0.18,0,,001,2019-05-29_13h53.50.473,word_arousal,3.1.2,60,IwAR318zc41WHR6yLux6mmGkoSaT9cJ_5Xb7Xr-QyewFnfomip1jwfs5qqRbk
,,,,,,w,1.119,1,0,48,41,1,47,cable,w,EmjAp34.png,med_low,0.215,0,,001,2019-05-29_13h53.50.473,word_arousal,3.1.2,60,IwAR318zc41WHR6yLux6mmGkoSaT9cJ_5Xb7Xr-QyewFnfomip1jwfs5qqRbk
,,,,,,n,2.043,1,0,48,42,1,47,grage,n,EmjAp68.png,nonse_high,0.215,0,,001,2019-05-29_13h53.50.473,word_arousal,3.1.2,60,IwAR318zc41WHR6yLux6mmGkoSaT9cJ_5Xb7Xr-QyewFnfomip1jwfs5qqRbk
,,,,,,n,2.709,1,0,48,43,1,47,dums,n,EmjAp68.png,nonse_high,0.215,0,,001,2019-05-29_13h53.50.473,word_arousal,3.1.2,60,IwAR318zc41WHR6yLux6mmGkoSaT9cJ_5Xb7Xr-QyewFnfomip1jwfs5qqRbk
,,,,,,n,1.642,1,0,48,44,1,47,sparket,n,EmjAp68.png,nonse_high,0.24,0,,001,2019-05-29_13h53.50.473,word_arousal,3.1.2,60,IwAR318zc41WHR6yLux6mmGkoSaT9cJ_5Xb7Xr-QyewFnfomip1jwfs5qqRbk
,,,,,,w,1.691,1,0,48,45,1,47,reply,w,blank.png,med_none,0.22,0,,001,2019-05-29_13h53.50.473,word_arousal,3.1.2,60,IwAR318zc41WHR6yLux6mmGkoSaT9cJ_5Xb7Xr-QyewFnfomip1jwfs5qqRbk
,,,,,,w,1.46,1,0,48,46,1,47,lack,w,EmjAp34.png,low_low,0.18,0,,001,2019-05-29_13h53.50.473,word_arousal,3.1.2,60,IwAR318zc41WHR6yLux6mmGkoSaT9cJ_5Xb7Xr-QyewFnfomip1jwfs5qqRbk
,,,,,,n,1.242,1,0,48,47,1,47,swork,n,EmjAp22.png,nonse_mid,0.22,0,,001,2019-05-29_13h53.50.473,word_arousal,3.1.2,60,IwAR318zc41WHR6yLux6mmGkoSaT9cJ_5Xb7Xr-QyewFnfomip1jwfs5qqRbk
