key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,word,ground_truth,image,category,distance_x,distance_y,participant,session,date,expName,psychopyVersion,frameRate,fbclid
,,,,,,w,1.455,1,0,48,23,1,47,mill,w,blank.png,low_none,0.22,0,a,001,2019-05-29_15h00.45.271,word_arousal,3.1.2,60,IwAR19EQcjy_PgtccUEag2UJUVC-_DiKqdZHY8eLBS-mKUI0kJpGSmU2w8PeI
,,,,,,n,0.889,1,0,48,24,1,47,utoa,n,EmjAp22.png,nonse_med,0.19,0,a,001,2019-05-29_15h00.45.271,word_arousal,3.1.2,60,IwAR19EQcjy_PgtccUEag2UJUVC-_DiKqdZHY8eLBS-mKUI0kJpGSmU2w8PeI
,,,,,,w,0.637,1,0,48,25,1,47,manner,w,EmjAp68.png,med_high,0.245,0,a,001,2019-05-29_15h00.45.271,word_arousal,3.1.2,60,IwAR19EQcjy_PgtccUEag2UJUVC-_DiKqdZHY8eLBS-mKUI0kJpGSmU2w8PeI
,,,,,,n,1.229,1,0,48,26,1,47,bagle,n,EmjAp68.png,nonse_high,0.21,0,a,001,2019-05-29_15h00.45.271,word_arousal,3.1.2,60,IwAR19EQcjy_PgtccUEag2UJUVC-_DiKqdZHY8eLBS-mKUI0kJpGSmU2w8PeI
,,,,,,w,0.711,1,0,48,27,1,47,riot,w,EmjAp34.png,high_low,0.165,0,a,001,2019-05-29_15h00.45.271,word_arousal,3.1.2,60,IwAR19EQcjy_PgtccUEag2UJUVC-_DiKqdZHY8eLBS-mKUI0kJpGSmU2w8PeI
,,,,,,n,1.004,1,0,48,28,1,47,shick,n,EmjAp34.png,nonse_low,0.205,0,a,001,2019-05-29_15h00.45.271,word_arousal,3.1.2,60,IwAR19EQcjy_PgtccUEag2UJUVC-_DiKqdZHY8eLBS-mKUI0kJpGSmU2w8PeI
,,,,,,w,0.67,1,0,48,29,1,47,level,w,EmjAp22.png,low_med,0.19,0,a,001,2019-05-29_15h00.45.271,word_arousal,3.1.2,60,IwAR19EQcjy_PgtccUEag2UJUVC-_DiKqdZHY8eLBS-mKUI0kJpGSmU2w8PeI
,,,,,,n,0.826,1,0,48,30,1,47,minur,n,EmjAp34.png,nonse_low,0.212,0,a,001,2019-05-29_15h00.45.271,word_arousal,3.1.2,60,IwAR19EQcjy_PgtccUEag2UJUVC-_DiKqdZHY8eLBS-mKUI0kJpGSmU2w8PeI
,,,,,,w,0.62,1,0,48,31,1,47,sex,w,EmjAp68.png,high_high,0.16,0,a,001,2019-05-29_15h00.45.271,word_arousal,3.1.2,60,IwAR19EQcjy_PgtccUEag2UJUVC-_DiKqdZHY8eLBS-mKUI0kJpGSmU2w8PeI
,,,,,,w,0.627,1,0,48,32,1,47,abuse,w,blank.png,high_none,0.22,0,a,001,2019-05-29_15h00.45.271,word_arousal,3.1.2,60,IwAR19EQcjy_PgtccUEag2UJUVC-_DiKqdZHY8eLBS-mKUI0kJpGSmU2w8PeI
,,,,,,n,1.055,1,0,48,33,1,47,ciat,n,blank.png,nonse_none,0.22,0,a,001,2019-05-29_15h00.45.271,word_arousal,3.1.2,60,IwAR19EQcjy_PgtccUEag2UJUVC-_DiKqdZHY8eLBS-mKUI0kJpGSmU2w8PeI
,,,,,,n,1.155,1,0,48,34,1,47,dright,n,EmjAp22.png,nonse_med,0.215,0,a,001,2019-05-29_15h00.45.271,word_arousal,3.1.2,60,IwAR19EQcjy_PgtccUEag2UJUVC-_DiKqdZHY8eLBS-mKUI0kJpGSmU2w8PeI
,,,,,,w,1.926,1,0,48,35,1,47,glory,w,EmjAp22.png,high_med,0.202,0,a,001,2019-05-29_15h00.45.271,word_arousal,3.1.2,60,IwAR19EQcjy_PgtccUEag2UJUVC-_DiKqdZHY8eLBS-mKUI0kJpGSmU2w8PeI
,,,,,,n,0.794,1,0,48,36,1,47,aud,n,blank.png,nonse_none,0.22,0,a,001,2019-05-29_15h00.45.271,word_arousal,3.1.2,60,IwAR19EQcjy_PgtccUEag2UJUVC-_DiKqdZHY8eLBS-mKUI0kJpGSmU2w8PeI
,,,,,,w,0.67,1,0,48,37,1,47,area,w,EmjAp68.png,low_high,0.195,0,a,001,2019-05-29_15h00.45.271,word_arousal,3.1.2,60,IwAR19EQcjy_PgtccUEag2UJUVC-_DiKqdZHY8eLBS-mKUI0kJpGSmU2w8PeI
,,,,,,w,0.863,1,0,48,38,1,47,jeans,w,EmjAp22.png,med_med,0.2,0,a,001,2019-05-29_15h00.45.271,word_arousal,3.1.2,60,IwAR19EQcjy_PgtccUEag2UJUVC-_DiKqdZHY8eLBS-mKUI0kJpGSmU2w8PeI
,,,,,,n,0.771,1,0,48,39,1,47,mea,n,blank.png,nonse_none,0.22,0,a,001,2019-05-29_15h00.45.271,word_arousal,3.1.2,60,IwAR19EQcjy_PgtccUEag2UJUVC-_DiKqdZHY8eLBS-mKUI0kJpGSmU2w8PeI
,,,,,,n,0.838,1,0,48,40,1,47,flart,n,EmjAp34.png,nonse_low,0.18,0,a,001,2019-05-29_15h00.45.271,word_arousal,3.1.2,60,IwAR19EQcjy_PgtccUEag2UJUVC-_DiKqdZHY8eLBS-mKUI0kJpGSmU2w8PeI
,,,,,,w,0.731,1,0,48,41,1,47,cable,w,EmjAp34.png,med_low,0.215,0,a,001,2019-05-29_15h00.45.271,word_arousal,3.1.2,60,IwAR19EQcjy_PgtccUEag2UJUVC-_DiKqdZHY8eLBS-mKUI0kJpGSmU2w8PeI
,,,,,,n,0.772,1,0,48,42,1,47,grage,n,EmjAp68.png,nonse_high,0.215,0,a,001,2019-05-29_15h00.45.271,word_arousal,3.1.2,60,IwAR19EQcjy_PgtccUEag2UJUVC-_DiKqdZHY8eLBS-mKUI0kJpGSmU2w8PeI
,,,,,,n,1.169,1,0,48,43,1,47,dums,n,EmjAp68.png,nonse_high,0.215,0,a,001,2019-05-29_15h00.45.271,word_arousal,3.1.2,60,IwAR19EQcjy_PgtccUEag2UJUVC-_DiKqdZHY8eLBS-mKUI0kJpGSmU2w8PeI
,,,,,,n,0.796,1,0,48,44,1,47,sparket,n,EmjAp68.png,nonse_high,0.24,0,a,001,2019-05-29_15h00.45.271,word_arousal,3.1.2,60,IwAR19EQcjy_PgtccUEag2UJUVC-_DiKqdZHY8eLBS-mKUI0kJpGSmU2w8PeI
,,,,,,w,0.739,1,0,48,45,1,47,reply,w,blank.png,med_none,0.22,0,a,001,2019-05-29_15h00.45.271,word_arousal,3.1.2,60,IwAR19EQcjy_PgtccUEag2UJUVC-_DiKqdZHY8eLBS-mKUI0kJpGSmU2w8PeI
,,,,,,w,0.929,1,0,48,46,1,47,lack,w,EmjAp34.png,low_low,0.18,0,a,001,2019-05-29_15h00.45.271,word_arousal,3.1.2,60,IwAR19EQcjy_PgtccUEag2UJUVC-_DiKqdZHY8eLBS-mKUI0kJpGSmU2w8PeI
,,,,,,n,0.947,1,0,48,47,1,47,swork,n,EmjAp22.png,nonse_mid,0.22,0,a,001,2019-05-29_15h00.45.271,word_arousal,3.1.2,60,IwAR19EQcjy_PgtccUEag2UJUVC-_DiKqdZHY8eLBS-mKUI0kJpGSmU2w8PeI
